Userid,Degree 1,Degree 1 Specializations,Known Languages,Key Skills,Career Objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,SQLite; Bootstrap; java; NodeJS; C; MongoDB; Android-Studio; Linux; MS-Excel; CPP; SQL; MS-Word; HTML; Windows-OS; AngularJS; Ubuntu; MS-SQl; MS-Publisher; JavaScript; CSS,I look forward to work in a renowned firm and alleviate my knowledge by learning the newer aspects of my technical field through experience and research.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,B.E.,Computer Science & Engineering,java; NodeJS; jav; HTML; MS-SQL,C; Java; Javascript; CPP; HTML; Android; PHP; Angular; CSS,To work for an organization which provides opportunities to pursue a challenging career by using my knowledge for growth of company along with learning new technologies and improving my skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,B.E.,Computer Science & Engineering,Image-Processing,C; Java; Software-Development; CPP; HTML; Databases,"I am a Programming enthusiast. I have done many projects in Java Programming and have a sound knowledge of databases like MySQL and MongoDB.I can easily acclimatize myself to new technology.Currently I am doing a Student Project sponsored by DRDO.To balance my technical side, I am a harmonium player and upload harmonium compositions on YouTube.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,B.E.,Computer Science & Engineering,"Java,CPP",oracle; html; css; CPP; mysql,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,B.E.,Computer Science & Engineering, java; NodeJS;  CS; MS-SQL,Python; c; CPP,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,B.E.,Computer Science & Engineering,"Java,CPP",JQuery; C; Java; Javascript; CPP; HTML; MySQL; Android; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,B.E.,Computer Science & Engineering,Javascript; HTML; CSS,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,Java; Python; HTM; Javascript; cpp; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,computer-networking; database-systems; c; operating-systems; cpp; html; machine-learning; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,Quick-Learner; Team-player; Decision-Making; Patient; Adaptible; Responsible; Logical-reasoning; Problem-Solving; Strong-Communication-Skills; Ability-to-work-under-pressure,"Computer Engineer, passing out in 2019, looking for career opportunities as a Software Engineer, a good team player having good problem-solving and logical-reasoning skills with effective communication, willing to deliver these skills in the best interest of the organization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,B.E.,Computer Science & Engineering, java; NodeJS;  CS; MS-SQL,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,C; Core-Java; Basics-of-Python,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,B.E.,Computer Science & Engineering,"Java,CPP",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,B.E.,Computer Science & Engineering,Web-Development; PHP; CSS,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,B.E.,Computer Science & Engineering,"Java,CPP",C; Core-Java; Basics-of-Python; Cpp; HTML; MySQL,To pursue a distinguished career working in the organization that gives scope to enhance my talent and ability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,Java; Python; cpp; HTML; Machine-Learning; Oracle; PHP; CSS,"Hello! My Long term plan is to be in an executive position. My short term goal is to be involved in challenging projects which will be useful in the real world. I have participated in a wide range of activities and while it may take me some convincing to do some things, I will do them well. I feel that my college experiences will definitely help me out in the long term with respect to working on projects or events and meeting new people as colleagues and professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,C; Java; Javascript; cpp; HTML/CSS; PHP,To deftly solve the real world problems by applying my problem solving skills judiciously.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,C; B; Python; J; Javascript; cpp; HT; Ja; Css,To obtain a position in a high quality engineering environment where my resourceful experience and academic skills will add value to organizational operations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,C; html; Java; cpp; Mysql,To work in a challenging atmosphere by exhibiting my skills with utmost sincerity and dedicated smart work for the growth of your estimated organisation along with me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,B.E.,Computer Science & Engineering,"Java,CPP",Confident-and-Determined; Good-Communication-Skills; HTML; cpp,To work in an Industry with a professional work driven environment in which I can use my technical skills and leadership qualities to the upliftment of the company and personal growth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,B.E.,Computer Science & Engineering, java; NodeJS;  CS; MS-SQL,and; c; java; cpp; html; css; mysql; computer-network; operating-system,To work in an Organization that has set market trends and has a versatile working atmosphere to bring out the best in each member associated with the organization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,B.E.,Computer Science & Engineering,"Java,CPP",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,B.E.,Computer Science & Engineering,"Java,CPP",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,B.E.,Computer Science & Engineering,Android; Php,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,B.E.,Computer Science & Engineering, Android; Php,HTML; cpp; CSS; SQL,An opportunity that will allow me to utilize my skills and knowledge gained to further develop my abilities in the field of Computer Science.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,B.E.,Computer Science & Engineering,PHP; Java;,Finance-analyst; Embedded-electronics; C; Python; cpp; OpenCV-libraries; Sensor-interfacing-with-various-Hardware-architectures; Dc-motor-drives; Arduino-platform; Planning-and-Management-of-team; PCB-designing,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,B.E.,Computer Science & Engineering, Android; Php,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript,C; Core-Java; OPERATING-SYSTEMS; cpp; HTML; MYSQL; CSS,"To secure a position where I can efficiently contribute my skills , knowledge and abilities to the growth of
the organization and build my professional career and upgrade my knowledge base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,B.E.,Computer Science & Engineering,Image-processing; GTTS; PLC; Opencv,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,B.E.,Computer Science & Engineering, Android; Php,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,B.E.,Computer Science & Engineering,mysql; Javascript,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,B.E.,Computer Science & Engineering,Cryptography; Opensource_Intelligence,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,B.E.,Computer Science & Engineering, Android; Php,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,B.E.,Computer Science & Engineering,AJAX; HTML;,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,B.E.,Computer Science & Engineering,mysql; Javascript,C; Java; cpp; MySQL,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,B.E.,Computer Science & Engineering, Android; Php,JQuery; Java; Python; MongoDB; Javascript; cpp; HTML; MySQL; Android; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,B.E.,Computer Science & Engineering,Android; Php,C; MS Office; Computer-Organisation; Python; cpp; HTML; Microprocessors; SQL; MS-CIT; CSS,My main focus is to improve efficiency and gain experience. To contribute in the benefit of the organisation & enhance skills. I am good with team environments and looking forward to learn & work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,B.E.,Computer Science & Engineering,"Java,CPP",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",NA,"
to the organization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",JAVA; BOOTSTRAP; cpp; HTML; CSS; MYSQL; C-Programming,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,B.E.,Computer Science & Engineering, Android; Php,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,B.E.,Computer Science & Engineering,"Java,CPP",MYSQL; JAVA; UBUNTU,"To pursue growth of my career in a competitive and challenging work environment which will enable me to learn, grow and substantially build on my knowledge acquired during the course of my study and at the same time give me an opportunity to contribute to the growth of organisation where I work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,B.E.,Computer Science & Engineering,mysql; Javascript,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",C; Java; Keras; Python; Javascript; cpp; Angular-2; HTML; MySQL; Tensorflow; Android; CSS; Web-Technology,passion for software product development.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript;,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",Java; C#; Javascript; cpp; Python; HTML; SQL; Android; PHP; Database-Management,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,B.E.,Computer Science & Engineering,"Java,CPP",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,B.E.,Computer Science & Engineering,mysql; Javascript,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,B.E.,Computer Science & Engineering,AJAX; HTML; Laravel-(Php-Framework),REST-API-Integration; JQuery; Java; PLSQL; SQL; Responsive-Design; Javascript; cpp; Automation; Python; AJAX; OOP; Flask; Full-Stack-Web-Development; Knockout.js; Front-End-Web-Development; Angular-5,"21 year old technology geek with an insatiable thirst for knowledge and augmenting my personal skill stack. An engineer at heart, passionate about building unique products and giving back to the society one line of code at a time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",C; HTML; Java; cpp,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,B.E.,Computer Science & Engineering,"C,CPP,Java,Python",C; Java; MongoDB; Javascript; cpp; HTML; Google-SketchUp; MySQL; Android; PHP; CSS,I want to revolutionise the world in the field of Computers using the skills that I possess and the skills that I will acquire later in life thus create something unique and inspiring and hence free myself from the oblivion's curse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript,"C,cpp,-HTML,-JavaScript","To pursue my career in progressive and professionally managed organization, this will provide adequate opportunities and environment to draw upon my knowledge, gain experience and clear strengths for mutual benefits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,B.E.,Computer Science & Engineering,Laravel; PHP; Java; mysql; ,Latex; Python; cpp; HTML; PHP; CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,B.E.,Computer Science & Engineering,PHP; Java; mysql; Javascript;,Java; MongoDB; Javascript; cpp; HTML; CSS; MySQL; Android; PHP; Graphics-Designing; C-Programming,Seeking a challenging position in your estimate organisation that will allow me to certify my knowledge and skills in a significant manner for fulfillment of organisational objective.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
